alert_id,week,run_step,account_id,risk_level,risk_score,evidence_strength,families_fired,alert_weeks_to_date,risk_category,primary_signal,supporting_signals,fired_signals,evidence,transaction_value,transaction_count,status,period
ALT-W15-03626,15,105,3626,LOW,99.233,Moderate,2,2,Velocity anomaly,VEL-01 High absolute velocity,BEH-01 Velocity spike vs own baseline,"VEL-01, BEH-01",weekly transaction count = 7 (contribution +2.63) [VEL-01 fired] | velocity vs own history = 3.385 (contribution +0.31) [BEH-01 fired],749.51,7.0,New,test
ALT-W15-08852,15,105,8852,LOW,99.213,Limited,1,1,Velocity anomaly,VEL-01 High absolute velocity,,VEL-01,weekly transaction count = 7 (contribution +2.63) [VEL-01 fired] | velocity vs own history = 2.88 (contribution +0.25) | distinct receivers (28d) = 3 (contribution +0.01),937.19,7.0,New,test
ALT-W15-19500,15,105,19500,LOW,99.179,Limited,3,1,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-02 Fan-out distributor","VEL-01, BEH-02, NET-02",weekly transaction count = 7 (contribution +2.63) [VEL-01 fired] | velocity vs own history = 2.462 (contribution +0.19) | distinct receivers (28d) = 10 (contribution +0.04) [NET-02 fired],980.76,7.0,New,test
ALT-W15-19674,15,105,19674,LOW,99.174,Limited,2,1,Velocity anomaly,VEL-01 High absolute velocity,NET-02 Fan-out distributor,"VEL-01, NET-02",weekly transaction count = 7 (contribution +2.63) [VEL-01 fired] | velocity vs own history = 2.4 (contribution +0.18) | distinct receivers (28d) = 8 (contribution +0.04) [NET-02 fired],731.29,7.0,New,test
ALT-W15-10896,15,105,10896,LOW,99.16,Limited,2,1,Velocity anomaly,VEL-01 High absolute velocity,BEH-01 Velocity spike vs own baseline,"VEL-01, BEH-01",weekly transaction count = 6 (contribution +2.33) [VEL-01 fired] | velocity vs own history = 5.133 (contribution +0.49) [BEH-01 fired] | distinct receivers (28d) = 3 (contribution +0.01),609.38,6.0,New,test
ALT-W15-09566,15,105,9566,LOW,99.158,Limited,1,1,Velocity anomaly,VEL-01 High absolute velocity,,VEL-01,weekly transaction count = 7 (contribution +2.63) [VEL-01 fired] | velocity vs own history = 2.444 (contribution +0.19) | distinct receivers (28d) = 3 (contribution +0.01),439.36,7.0,New,test
ALT-W15-19724,15,105,19724,LOW,99.153,Limited,3,1,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-02 Fan-out distributor","VEL-01, BEH-02, NET-02",weekly transaction count = 7 (contribution +2.63) [VEL-01 fired] | velocity vs own history = 2.207 (contribution +0.15) | distinct receivers (28d) = 9 (contribution +0.04) [NET-02 fired],2190.5299999999997,7.0,New,test
ALT-W15-19984,15,105,19984,LOW,99.15,Strong,3,10,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-02 Fan-out distributor","VEL-01, BEH-02, NET-02",weekly transaction count = 8 (contribution +2.89) [VEL-01 fired] | distinct receivers (28d) = 28 (contribution +0.07) [NET-02 fired],2769.5699999999997,8.0,New,test
ALT-W15-19966,15,105,19966,LOW,99.135,Limited,3,1,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-01 Fan-in collector","VEL-01, BEH-02, NET-01",weekly transaction count = 7 (contribution +2.63) [VEL-01 fired] | velocity vs own history = 2.5 (contribution +0.19),2538.6,7.0,New,test
ALT-W15-13154,15,105,13154,LOW,99.134,Limited,2,1,Velocity anomaly,VEL-01 High absolute velocity,BEH-01 Velocity spike vs own baseline,"VEL-01, BEH-01",weekly transaction count = 6 (contribution +2.33) [VEL-01 fired] | velocity vs own history = 4.789 (contribution +0.46) [BEH-01 fired] | distinct receivers (28d) = 2 (contribution +0.01),545.93,6.0,New,test
ALT-W15-19657,15,105,19657,LOW,99.126,Moderate,3,2,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-02 Fan-out distributor","VEL-01, BEH-02, NET-02",weekly transaction count = 7 (contribution +2.63) [VEL-01 fired] | velocity vs own history = 2.074 (contribution +0.13) | distinct receivers (28d) = 8 (contribution +0.04) [NET-02 fired],1702.37,7.0,New,test
ALT-W15-10638,15,105,10638,LOW,99.122,Limited,2,1,Velocity anomaly,VEL-01 High absolute velocity,BEH-01 Velocity spike vs own baseline,"VEL-01, BEH-01",weekly transaction count = 6 (contribution +2.33) [VEL-01 fired] | velocity vs own history = 5.091 (contribution +0.49) [BEH-01 fired],410.81,6.0,New,test
ALT-W15-19961,15,105,19961,LOW,99.097,Limited,3,1,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-01 Fan-in collector","VEL-01, BEH-02, NET-01",weekly transaction count = 7 (contribution +2.63) [VEL-01 fired] | velocity vs own history = 2.311 (contribution +0.17),2048.7,7.0,New,test
ALT-W15-09496,15,105,9496,LOW,99.091,Moderate,1,2,Velocity anomaly,VEL-01 High absolute velocity,,VEL-01,weekly transaction count = 7 (contribution +2.63) [VEL-01 fired] | velocity vs own history = 2 (contribution +0.11) | distinct receivers (28d) = 4 (contribution +0.02),660.45,7.0,New,test
ALT-W15-04623,15,105,4623,LOW,99.09,Limited,2,1,Velocity anomaly,VEL-01 High absolute velocity,BEH-01 Velocity spike vs own baseline,"VEL-01, BEH-01",weekly transaction count = 6 (contribution +2.33) [VEL-01 fired] | velocity vs own history = 4.278 (contribution +0.41) [BEH-01 fired] | distinct receivers (28d) = 4 (contribution +0.02),472.32,6.0,New,test
ALT-W15-14975,15,105,14975,LOW,99.081,Limited,2,1,Velocity anomaly,VEL-01 High absolute velocity,BEH-01 Velocity spike vs own baseline,"VEL-01, BEH-01",weekly transaction count = 6 (contribution +2.33) [VEL-01 fired] | velocity vs own history = 4.2 (contribution +0.40) [BEH-01 fired] | distinct receivers (28d) = 4 (contribution +0.02),383.3,6.0,New,test
ALT-W15-10330,15,105,10330,LOW,99.077,Limited,2,1,Velocity anomaly,VEL-01 High absolute velocity,BEH-01 Velocity spike vs own baseline,"VEL-01, BEH-01",weekly transaction count = 6 (contribution +2.33) [VEL-01 fired] | velocity vs own history = 4.455 (contribution +0.43) [BEH-01 fired],447.21,6.0,New,test
ALT-W15-04412,15,105,4412,LOW,99.063,Limited,2,1,Velocity anomaly,VEL-01 High absolute velocity,BEH-01 Velocity spike vs own baseline,"VEL-01, BEH-01",weekly transaction count = 6 (contribution +2.33) [VEL-01 fired] | velocity vs own history = 4.278 (contribution +0.41) [BEH-01 fired] | distinct receivers (28d) = 2 (contribution +0.01),321.24,6.0,New,test
ALT-W15-03270,15,105,3270,LOW,99.057,Limited,2,1,Velocity anomaly,VEL-01 High absolute velocity,BEH-01 Velocity spike vs own baseline,"VEL-01, BEH-01",weekly transaction count = 6 (contribution +2.33) [VEL-01 fired] | velocity vs own history = 4.2 (contribution +0.40) [BEH-01 fired] | distinct receivers (28d) = 2 (contribution +0.01),154.20000000000002,6.0,New,test
ALT-W15-09967,15,105,9967,LOW,99.057,Limited,3,1,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-01 Fan-in collector","VEL-01, BEH-02, NET-01",weekly transaction count = 7 (contribution +2.63) [VEL-01 fired] | velocity vs own history = 2.146 (contribution +0.14),1482.64,7.0,New,test
ALT-W15-01895,15,105,1895,LOW,99.045,Limited,2,1,Velocity anomaly,VEL-01 High absolute velocity,BEH-01 Velocity spike vs own baseline,"VEL-01, BEH-01",weekly transaction count = 6 (contribution +2.33) [VEL-01 fired] | velocity vs own history = 4.261 (contribution +0.41) [BEH-01 fired],447.21,6.0,New,test
ALT-W15-09944,15,105,9944,LOW,99.044,Moderate,3,2,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-01 Fan-in collector","VEL-01, BEH-02, NET-01",weekly transaction count = 7 (contribution +2.63) [VEL-01 fired] | velocity vs own history = 2.095 (contribution +0.13),1567.6299999999999,7.0,New,test
ALT-W15-19962,15,105,19962,LOW,99.035,Moderate,3,2,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-01 Fan-in collector","VEL-01, BEH-02, NET-01",weekly transaction count = 7 (contribution +2.63) [VEL-01 fired] | velocity vs own history = 2.065 (contribution +0.12),1739.2,7.0,New,test
ALT-W15-11520,15,105,11520,LOW,99.03,Limited,2,1,Velocity anomaly,VEL-01 High absolute velocity,BEH-01 Velocity spike vs own baseline,"VEL-01, BEH-01",weekly transaction count = 6 (contribution +2.33) [VEL-01 fired] | velocity vs own history = 4.053 (contribution +0.39) [BEH-01 fired] | distinct receivers (28d) = 2 (contribution +0.01),230.20999999999998,6.0,New,test
ALT-W15-04164,15,105,4164,LOW,99.017,Limited,2,1,Velocity anomaly,VEL-01 High absolute velocity,BEH-01 Velocity spike vs own baseline,"VEL-01, BEH-01",weekly transaction count = 6 (contribution +2.33) [VEL-01 fired] | velocity vs own history = 3.85 (contribution +0.37) [BEH-01 fired] | distinct receivers (28d) = 3 (contribution +0.01),532.4499999999999,6.0,New,test
ALT-W15-15379,15,105,15379,LOW,99.007,Limited,2,1,Velocity anomaly,VEL-01 High absolute velocity,BEH-01 Velocity spike vs own baseline,"VEL-01, BEH-01",weekly transaction count = 6 (contribution +2.33) [VEL-01 fired] | velocity vs own history = 3.706 (contribution +0.35) [BEH-01 fired] | distinct receivers (28d) = 4 (contribution +0.02),152.39,6.0,New,test
ALT-W16-19998,16,112,19998,CRITICAL,99.999,Strong,5,9,Velocity anomaly,VEL-01 High absolute velocity,"TXN-01 Large transaction, BEH-02 New-counterparty burst, AML-03 Circular flow, NET-01 Fan-in collector, NET-02 Fan-out distributor, NET-03 Flow centrality (PageRank)","TXN-01, VEL-01, BEH-02, AML-03, NET-01, NET-02, NET-03",weekly transaction count = 36 (contribution +6.04) [VEL-01 fired] | circular-flow participation = 1 (contribution +0.35) [AML-03 fired] | velocity vs own history = 2.011 (contribution +0.12) | distinct receivers (28d) = 56 (contribution +0.09) [NET-02 fired],11099.66,36.0,New,test
ALT-W16-09998,16,112,9998,CRITICAL,99.997,Strong,5,12,Velocity anomaly,VEL-01 High absolute velocity,"TXN-01 Large transaction, BEH-02 New-counterparty burst, AML-01 Rapid pass-through, AML-03 Circular flow, NET-01 Fan-in collector, NET-02 Fan-out distributor, NET-03 Flow centrality (PageRank)","TXN-01, VEL-01, BEH-02, AML-01, AML-03, NET-01, NET-02, NET-03",weekly transaction count = 32 (contribution +5.79) [VEL-01 fired] | circular-flow participation = 2 (contribution +0.55) [AML-03 fired] | distinct receivers (28d) = 55 (contribution +0.09) [NET-02 fired] | velocity vs own history = 1.419 (contribution +0.00),10628.380000000001,32.0,New,test
ALT-W16-09999,16,112,9999,CRITICAL,99.992,Strong,4,12,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, AML-01 Rapid pass-through, NET-01 Fan-in collector, NET-02 Fan-out distributor, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, AML-01, NET-01, NET-02, NET-03",weekly transaction count = 36 (contribution +6.04) [VEL-01 fired] | distinct receivers (28d) = 56 (contribution +0.09) [NET-02 fired] | velocity vs own history = 1.721 (contribution +0.06),11039.98,36.0,New,test
ALT-W16-19999,16,112,19999,CRITICAL,99.992,Strong,3,9,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-01 Fan-in collector, NET-02 Fan-out distributor, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, NET-01, NET-02, NET-03",weekly transaction count = 35 (contribution +5.98) [VEL-01 fired] | velocity vs own history = 2.164 (contribution +0.14) | distinct receivers (28d) = 56 (contribution +0.09) [NET-02 fired],11268.060000000001,35.0,New,test
ALT-W16-19993,16,112,19993,CRITICAL,99.94,Strong,5,9,Velocity anomaly,VEL-01 High absolute velocity,"TXN-01 Large transaction, BEH-02 New-counterparty burst, AML-01 Rapid pass-through, NET-01 Fan-in collector, NET-02 Fan-out distributor, NET-03 Flow centrality (PageRank)","TXN-01, VEL-01, BEH-02, AML-01, NET-01, NET-02, NET-03",weekly transaction count = 23 (contribution +5.08) [VEL-01 fired] | velocity vs own history = 2.045 (contribution +0.12) | distinct receivers (28d) = 31 (contribution +0.07) [NET-02 fired],4759.72,23.0,New,test
ALT-W16-09997,16,112,9997,HIGH,99.889,Strong,4,12,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, AML-03 Circular flow, NET-01 Fan-in collector, NET-02 Fan-out distributor, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, AML-03, NET-01, NET-02, NET-03",weekly transaction count = 18 (contribution +4.56) [VEL-01 fired] | circular-flow participation = 1 (contribution +0.35) [AML-03 fired] | distinct receivers (28d) = 28 (contribution +0.07) [NET-02 fired],4680.67,18.0,New,test
ALT-W16-19981,16,112,19981,HIGH,99.889,Strong,3,9,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-01 Fan-in collector, NET-02 Fan-out distributor, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, NET-01, NET-02, NET-03",weekly transaction count = 20 (contribution +4.78) [VEL-01 fired] | velocity vs own history = 2.049 (contribution +0.12) | distinct receivers (28d) = 28 (contribution +0.07) [NET-02 fired],4270.4400000000005,20.0,New,test
ALT-W16-19997,16,112,19997,HIGH,99.88,Strong,3,9,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-01 Fan-in collector, NET-02 Fan-out distributor, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, NET-01, NET-02, NET-03",weekly transaction count = 20 (contribution +4.78) [VEL-01 fired] | velocity vs own history = 1.791 (contribution +0.08) | distinct receivers (28d) = 28 (contribution +0.07) [NET-02 fired],5190.75,20.0,New,test
ALT-W16-19996,16,112,19996,HIGH,99.839,Strong,3,9,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-01 Fan-in collector, NET-02 Fan-out distributor, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, NET-01, NET-02, NET-03",weekly transaction count = 18 (contribution +4.56) [VEL-01 fired] | velocity vs own history = 1.857 (contribution +0.09) | distinct receivers (28d) = 28 (contribution +0.07) [NET-02 fired],4069.5299999999997,18.0,New,test
ALT-W16-09993,16,112,9993,HIGH,99.838,Strong,4,12,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, AML-03 Circular flow, NET-01 Fan-in collector, NET-02 Fan-out distributor, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, AML-03, NET-01, NET-02, NET-03",weekly transaction count = 15 (contribution +4.18) [VEL-01 fired] | circular-flow participation = 2 (contribution +0.55) [AML-03 fired] | distinct receivers (28d) = 28 (contribution +0.07) [NET-02 fired],4187.58,15.0,New,test
ALT-W16-19992,16,112,19992,HIGH,99.837,Strong,4,11,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, AML-01 Rapid pass-through, NET-01 Fan-in collector, NET-02 Fan-out distributor, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, AML-01, NET-01, NET-02, NET-03",weekly transaction count = 18 (contribution +4.56) [VEL-01 fired] | distinct receivers (28d) = 28 (contribution +0.07) [NET-02 fired] | velocity vs own history = 1.75 (contribution +0.07),5949.74,18.0,New,test
ALT-W16-09980,16,112,9980,HIGH,99.833,Strong,5,12,Velocity anomaly,VEL-01 High absolute velocity,"TXN-01 Large transaction, BEH-02 New-counterparty burst, AML-01 Rapid pass-through, NET-01 Fan-in collector, NET-02 Fan-out distributor, NET-03 Flow centrality (PageRank)","TXN-01, VEL-01, BEH-02, AML-01, NET-01, NET-02, NET-03",weekly transaction count = 18 (contribution +4.56) [VEL-01 fired] | distinct receivers (28d) = 28 (contribution +0.07) [NET-02 fired] | velocity vs own history = 1.594 (contribution +0.04),5549.17,18.0,New,test
ALT-W16-09983,16,112,9983,HIGH,99.797,Strong,3,9,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-01 Fan-in collector, NET-02 Fan-out distributor, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, NET-01, NET-02, NET-03",weekly transaction count = 16 (contribution +4.31) [VEL-01 fired] | distinct receivers (28d) = 28 (contribution +0.07) [NET-02 fired] | velocity vs own history = 1.729 (contribution +0.06),5131.73,16.0,New,test
ALT-W16-19995,16,112,19995,HIGH,99.797,Strong,3,9,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-01 Fan-in collector, NET-02 Fan-out distributor, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, NET-01, NET-02, NET-03",weekly transaction count = 16 (contribution +4.31) [VEL-01 fired] | distinct receivers (28d) = 29 (contribution +0.07) [NET-02 fired] | velocity vs own history = 1.747 (contribution +0.07),3991.2799999999997,16.0,New,test
ALT-W16-09994,16,112,9994,HIGH,99.793,Strong,4,12,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, AML-01 Rapid pass-through, NET-01 Fan-in collector, NET-02 Fan-out distributor, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, AML-01, NET-01, NET-02, NET-03",weekly transaction count = 16 (contribution +4.31) [VEL-01 fired] | distinct receivers (28d) = 28 (contribution +0.07) [NET-02 fired],4626.11,16.0,New,test
ALT-W16-09982,16,112,9982,HIGH,99.788,Strong,3,11,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-01 Fan-in collector, NET-02 Fan-out distributor, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, NET-01, NET-02, NET-03",weekly transaction count = 15 (contribution +4.18) [VEL-01 fired] | velocity vs own history = 1.793 (contribution +0.08) | distinct receivers (28d) = 28 (contribution +0.07) [NET-02 fired],4616.55,15.0,New,test
ALT-W16-19983,16,112,19983,HIGH,99.777,Strong,4,9,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, AML-01 Rapid pass-through, NET-01 Fan-in collector, NET-02 Fan-out distributor, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, AML-01, NET-01, NET-02, NET-03",weekly transaction count = 15 (contribution +4.18) [VEL-01 fired] | distinct receivers (28d) = 28 (contribution +0.07) [NET-02 fired] | velocity vs own history = 1.63 (contribution +0.04),5112.01,15.0,New,test
ALT-W16-09981,16,112,9981,HIGH,99.774,Strong,4,11,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, AML-01 Rapid pass-through, NET-01 Fan-in collector, NET-02 Fan-out distributor, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, AML-01, NET-01, NET-02, NET-03",weekly transaction count = 15 (contribution +4.18) [VEL-01 fired] | distinct receivers (28d) = 28 (contribution +0.07) [NET-02 fired] | velocity vs own history = 1.552 (contribution +0.03),3658.1,15.0,New,test
ALT-W16-19994,16,112,19994,HIGH,99.774,Strong,3,9,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-01 Fan-in collector, NET-02 Fan-out distributor, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, NET-01, NET-02, NET-03",weekly transaction count = 15 (contribution +4.18) [VEL-01 fired] | distinct receivers (28d) = 28 (contribution +0.07) [NET-02 fired],4657.0,15.0,New,test
ALT-W16-09996,16,112,9996,HIGH,99.761,Strong,4,12,Velocity anomaly,VEL-01 High absolute velocity,"TXN-01 Large transaction, BEH-02 New-counterparty burst, NET-01 Fan-in collector, NET-02 Fan-out distributor, NET-03 Flow centrality (PageRank)","TXN-01, VEL-01, BEH-02, NET-01, NET-02, NET-03",weekly transaction count = 15 (contribution +4.18) [VEL-01 fired] | distinct receivers (28d) = 28 (contribution +0.07) [NET-02 fired],4759.950000000001,15.0,New,test
ALT-W16-07430,16,112,7430,HIGH,99.746,Limited,2,1,Velocity anomaly,VEL-01 High absolute velocity,BEH-01 Velocity spike vs own baseline,"VEL-01, BEH-01",weekly transaction count = 11 (contribution +3.53) [VEL-01 fired] | velocity vs own history = 6.5 (contribution +0.60) [BEH-01 fired],332.78,11.0,New,test
ALT-W16-09978,16,112,9978,HIGH,99.738,Strong,3,11,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-01 Fan-in collector, NET-02 Fan-out distributor, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, NET-01, NET-02, NET-03",weekly transaction count = 14 (contribution +4.03) [VEL-01 fired] | distinct receivers (28d) = 28 (contribution +0.07) [NET-02 fired],4256.860000000001,14.0,New,test
ALT-W16-09995,16,112,9995,HIGH,99.722,Strong,4,12,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, AML-01 Rapid pass-through, NET-01 Fan-in collector, NET-02 Fan-out distributor, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, AML-01, NET-01, NET-02, NET-03",weekly transaction count = 14 (contribution +4.03) [VEL-01 fired] | distinct receivers (28d) = 29 (contribution +0.07) [NET-02 fired],4869.85,14.0,New,test
ALT-W16-09988,16,112,9988,HIGH,99.717,Strong,4,12,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, AML-03 Circular flow, NET-01 Fan-in collector, NET-02 Fan-out distributor","VEL-01, BEH-02, AML-03, NET-01, NET-02",weekly transaction count = 11 (contribution +3.53) [VEL-01 fired] | circular-flow participation = 2 (contribution +0.55) [AML-03 fired] | distinct receivers (28d) = 28 (contribution +0.07) [NET-02 fired],3498.55,11.0,New,test
ALT-W16-09992,16,112,9992,HIGH,99.717,Strong,4,12,Velocity anomaly,VEL-01 High absolute velocity,"TXN-01 Large transaction, BEH-02 New-counterparty burst, NET-01 Fan-in collector, NET-02 Fan-out distributor, NET-03 Flow centrality (PageRank)","TXN-01, VEL-01, BEH-02, NET-01, NET-02, NET-03",weekly transaction count = 14 (contribution +4.03) [VEL-01 fired] | distinct receivers (28d) = 28 (contribution +0.07) [NET-02 fired],3314.8199999999997,14.0,New,test
ALT-W16-19982,16,112,19982,HIGH,99.708,Strong,3,9,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-01 Fan-in collector, NET-02 Fan-out distributor, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, NET-01, NET-02, NET-03",weekly transaction count = 13 (contribution +3.88) [VEL-01 fired] | distinct receivers (28d) = 28 (contribution +0.07) [NET-02 fired] | velocity vs own history = 1.436 (contribution +0.00),3379.29,13.0,New,test
ALT-W16-09987,16,112,9987,MEDIUM,99.681,Strong,3,12,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-01 Fan-in collector, NET-02 Fan-out distributor","VEL-01, BEH-02, NET-01, NET-02",weekly transaction count = 13 (contribution +3.88) [VEL-01 fired] | distinct receivers (28d) = 28 (contribution +0.07) [NET-02 fired],1804.39,13.0,New,test
ALT-W16-19989,16,112,19989,MEDIUM,99.657,Strong,3,9,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-01 Fan-in collector, NET-02 Fan-out distributor, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, NET-01, NET-02, NET-03",weekly transaction count = 12 (contribution +3.71) [VEL-01 fired] | distinct receivers (28d) = 29 (contribution +0.07) [NET-02 fired],3530.09,12.0,New,test
ALT-W16-19990,16,112,19990,MEDIUM,99.657,Strong,5,10,Velocity anomaly,VEL-01 High absolute velocity,"TXN-01 Large transaction, BEH-02 New-counterparty burst, AML-01 Rapid pass-through, NET-01 Fan-in collector, NET-02 Fan-out distributor, NET-03 Flow centrality (PageRank)","TXN-01, VEL-01, BEH-02, AML-01, NET-01, NET-02, NET-03",weekly transaction count = 12 (contribution +3.71) [VEL-01 fired] | distinct receivers (28d) = 28 (contribution +0.07) [NET-02 fired],3578.24,12.0,New,test
ALT-W16-09729,16,112,9729,MEDIUM,99.624,Moderate,1,2,Velocity anomaly,VEL-01 High absolute velocity,,VEL-01,weekly transaction count = 10 (contribution +3.34) [VEL-01 fired] | velocity vs own history = 3.143 (contribution +0.28),120.19999999999999,10.0,New,test
ALT-W16-09243,16,112,9243,MEDIUM,99.613,Limited,2,1,Velocity anomaly,VEL-01 High absolute velocity,BEH-01 Velocity spike vs own baseline,"VEL-01, BEH-01",weekly transaction count = 9 (contribution +3.13) [VEL-01 fired] | velocity vs own history = 4.286 (contribution +0.41) [BEH-01 fired] | distinct receivers (28d) = 6 (contribution +0.03),1088.33,9.0,New,test
ALT-W16-09278,16,112,9278,MEDIUM,99.607,Limited,2,1,Velocity anomaly,VEL-01 High absolute velocity,BEH-01 Velocity spike vs own baseline,"VEL-01, BEH-01",weekly transaction count = 9 (contribution +3.13) [VEL-01 fired] | velocity vs own history = 4.231 (contribution +0.41) [BEH-01 fired] | distinct receivers (28d) = 4 (contribution +0.02),1122.98,9.0,New,test
ALT-W16-19980,16,112,19980,MEDIUM,99.606,Strong,4,10,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, AML-01 Rapid pass-through, NET-01 Fan-in collector, NET-02 Fan-out distributor, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, AML-01, NET-01, NET-02, NET-03",weekly transaction count = 11 (contribution +3.53) [VEL-01 fired] | distinct receivers (28d) = 28 (contribution +0.07) [NET-02 fired],2831.77,11.0,New,test
ALT-W16-19988,16,112,19988,MEDIUM,99.606,Strong,3,10,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-01 Fan-in collector, NET-02 Fan-out distributor","VEL-01, BEH-02, NET-01, NET-02",weekly transaction count = 11 (contribution +3.53) [VEL-01 fired] | distinct receivers (28d) = 28 (contribution +0.07) [NET-02 fired],3704.1900000000005,11.0,New,test
ALT-W16-19991,16,112,19991,MEDIUM,99.603,Strong,4,9,Velocity anomaly,VEL-01 High absolute velocity,"TXN-01 Large transaction, BEH-02 New-counterparty burst, NET-01 Fan-in collector, NET-02 Fan-out distributor, NET-03 Flow centrality (PageRank)","TXN-01, VEL-01, BEH-02, NET-01, NET-02, NET-03",weekly transaction count = 11 (contribution +3.53) [VEL-01 fired] | distinct receivers (28d) = 28 (contribution +0.07) [NET-02 fired],2935.6400000000003,11.0,New,test
ALT-W16-19979,16,112,19979,MEDIUM,99.597,Strong,3,10,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-01 Fan-in collector, NET-02 Fan-out distributor, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, NET-01, NET-02, NET-03",weekly transaction count = 11 (contribution +3.53) [VEL-01 fired] | distinct receivers (28d) = 29 (contribution +0.07) [NET-02 fired],3217.9000000000005,11.0,New,test
ALT-W16-09991,16,112,9991,MEDIUM,99.585,Strong,4,12,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, AML-01 Rapid pass-through, NET-01 Fan-in collector, NET-02 Fan-out distributor, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, AML-01, NET-01, NET-02, NET-03",weekly transaction count = 11 (contribution +3.53) [VEL-01 fired] | distinct receivers (28d) = 28 (contribution +0.07) [NET-02 fired],3584.92,11.0,New,test
ALT-W16-19897,16,112,19897,MEDIUM,99.583,Strong,2,3,Velocity anomaly,VEL-01 High absolute velocity,NET-01 Fan-in collector,"VEL-01, NET-01",weekly transaction count = 10 (contribution +3.34) [VEL-01 fired] | velocity vs own history = 2.062 (contribution +0.12),1720.11,10.0,New,test
ALT-W16-14009,16,112,14009,MEDIUM,99.557,Limited,2,1,Velocity anomaly,VEL-01 High absolute velocity,BEH-01 Velocity spike vs own baseline,"VEL-01, BEH-01",weekly transaction count = 8 (contribution +2.89) [VEL-01 fired] | velocity vs own history = 4.909 (contribution +0.47) [BEH-01 fired] | distinct receivers (28d) = 3 (contribution +0.01),1166.05,8.0,New,test
