account_id,is_suspicious,init_balance,fraud_step_raw,first_step,last_step,out_count,out_amount,out_median_amount,out_counterparties,in_count,in_amount,in_median_amount,in_counterparties,tx_count,total_value,mean_amount,median_amount,amount_std,max_amount,active_weeks,inflow_outflow_ratio,net_flow,unique_counterparties,tx_per_counterparty,activity_tier
19787,0,374.97,-1,36.0,132.0,5.0,1874.8500000000001,374.97,5.0,21.0,5921.6900000000005,256.14,21.0,26.0,7796.540000000001,299.86692307692306,304.855,124.08400379643561,556.71,12.0,3.158487345654319,4046.84,26.0,1.0,high (p90-p99)
19788,0,229.27,-1,47.0,133.0,8.0,1834.16,229.27,8.0,22.0,6384.09,250.69,22.0,30.0,8218.25,273.94166666666666,229.27,120.57256950822644,597.34,12.0,3.480661447201989,4549.93,30.0,1.0,high (p90-p99)
19789,0,236.75,-1,31.0,145.0,20.0,4735.0,236.75,20.0,20.0,6027.87,264.08,20.0,40.0,10762.869999999999,269.07175,236.75,105.17264989816775,587.9,15.0,1.2730454065469905,1292.87,40.0,1.0,high (p90-p99)
19790,0,227.4,-1,56.0,139.0,6.0,1364.34,227.39,6.0,17.0,5386.02,350.92,17.0,23.0,6750.360000000001,293.4939130434783,259.6,105.4669371603826,504.45,13.0,3.9477109811337354,4021.6800000000003,23.0,1.0,high (p90-p99)
19791,1,202.55,127,50.0,147.0,7.0,653.09,11.36,4.0,23.0,5735.84,247.28,23.0,30.0,6388.93,212.96433333333334,202.55,124.13650836140397,560.71,11.0,8.782618015893675,5082.75,27.0,1.1111111111111112,high (p90-p99)
19792,0,370.34,-1,4.0,96.0,8.0,2962.64,370.33,8.0,22.0,6491.05,250.31,22.0,30.0,9453.69,315.123,349.93,125.98358582603612,586.98,14.0,2.190968190532768,3528.4100000000003,30.0,1.0,high (p90-p99)
19793,1,353.21,-1,7.0,119.0,4.0,1412.8,353.2,4.0,23.0,6820.49,282.95,23.0,27.0,8233.289999999999,304.9366666666667,288.07,109.64358275093684,595.47,13.0,4.8276401472253685,5407.69,27.0,1.0,high (p90-p99)
19794,1,253.45,-1,8.0,124.0,9.0,2280.96,253.44,9.0,23.0,6385.24,278.02,23.0,32.0,8666.2,270.81875,253.44,109.73953907820452,554.94,14.0,2.799365179573513,4104.28,31.0,1.032258064516129,high (p90-p99)
19795,0,261.77,-1,7.0,106.0,11.0,2879.3599999999997,261.76,11.0,22.0,6633.37,267.51,22.0,33.0,9512.73,288.26454545454544,261.76,101.9232025868898,599.3,12.0,2.303765420093354,3754.01,33.0,1.0,high (p90-p99)
19796,0,330.23,-1,32.0,129.0,7.0,2311.61,330.23,7.0,25.0,7005.55,191.42,25.0,32.0,9317.16,291.16125,314.57,146.68374283229318,596.86,11.0,3.0305933959448175,4693.9400000000005,32.0,1.0,high (p90-p99)
19797,1,339.85,125,11.0,149.0,35.0,10887.59,339.85,32.0,27.0,6483.900000000001,213.86,23.0,62.0,17371.49,280.18532258064516,339.85,133.16481690510312,591.36,19.0,0.595531242451268,-4403.69,55.0,1.1272727272727272,very high (> p99)
19798,0,231.91,-1,31.0,129.0,3.0,695.73,231.91,3.0,19.0,5232.4,258.61,19.0,22.0,5928.129999999999,269.4604545454545,236.095,116.70683052100996,594.2,12.0,7.520733617926494,4536.67,22.0,1.0,high (p90-p99)
19799,0,366.29,-1,36.0,125.0,6.0,2197.7400000000002,366.29,6.0,15.0,3706.21,268.5,15.0,21.0,5903.950000000001,281.1404761904762,345.79,109.22604805980076,465.92,11.0,1.6863732743636644,1508.4699999999998,21.0,1.0,high (p90-p99)
19800,0,362.45,-1,32.0,121.0,1.0,362.45,362.45,1.0,19.0,5540.99,317.64,19.0,20.0,5903.44,295.17199999999997,320.71500000000003,122.24423833586509,561.8,11.0,15.28759828941923,5178.54,20.0,1.0,medium (median-p90)
19801,1,333.8,116,59.0,125.0,16.0,4021.6000000000004,333.79,13.0,18.0,5313.07,232.26,18.0,34.0,9334.67,274.54911764705884,333.79,145.8213288295718,596.03,10.0,1.3211333797493534,1291.4699999999993,31.0,1.096774193548387,high (p90-p99)
19802,0,206.38,-1,51.0,143.0,3.0,619.14,206.38,3.0,20.0,5351.8,234.01000000000002,20.0,23.0,5970.9400000000005,259.6060869565217,206.38,140.7982435885777,598.42,13.0,8.643925444972059,4732.66,23.0,1.0,high (p90-p99)
19803,0,210.07,-1,46.0,127.0,1.0,210.07,210.07,1.0,17.0,4748.16,284.07,17.0,18.0,4958.23,275.4572222222222,281.685,133.69061495529212,594.8,10.0,22.60275146379778,4538.09,18.0,1.0,medium (median-p90)
19804,0,219.81,-1,62.0,137.0,6.0,1318.8000000000002,219.8,6.0,27.0,8225.81,293.27,27.0,33.0,9544.61,289.2306060606061,283.7,128.50749627792618,592.59,12.0,6.237344555656656,6907.009999999999,33.0,1.0,high (p90-p99)
19805,1,339.82,126,52.0,138.0,5.0,1043.08,339.82,4.0,17.0,5276.54,314.42,17.0,22.0,6319.62,287.25545454545454,317.9,141.0816252328948,522.53,12.0,5.058614871342563,4233.46,20.0,1.1,high (p90-p99)
19806,0,325.09,-1,53.0,140.0,10.0,3250.7999999999997,325.08,10.0,20.0,5677.1900000000005,259.105,20.0,30.0,8927.99,297.5996666666667,325.08,133.1267851616318,591.2,13.0,1.746397809769903,2426.390000000001,30.0,1.0,high (p90-p99)
19807,0,254.1,-1,68.0,148.0,6.0,1524.6,254.1,6.0,16.0,4923.12,284.04,16.0,22.0,6447.719999999999,293.0781818181818,254.1,109.70819115298825,599.57,11.0,3.2291223927587565,3398.52,22.0,1.0,high (p90-p99)
19808,0,280.77,-1,8.0,95.0,2.0,561.52,280.76,2.0,27.0,7203.82,235.83,27.0,29.0,7765.34,267.7703448275862,248.47,120.62182195614402,546.23,11.0,12.829142327966947,6642.299999999999,29.0,1.0,high (p90-p99)
19809,0,240.23,-1,25.0,114.0,12.0,2882.64,240.22,12.0,28.0,7038.24,172.255,28.0,40.0,9920.88,248.02200000000002,240.22,128.26293895244234,587.84,12.0,2.4415952043959703,4155.6,40.0,1.0,high (p90-p99)
19810,1,251.94,38,15.0,123.0,4.0,295.44,14.5,2.0,30.0,6892.68,187.675,27.0,34.0,7188.12,211.41529411764705,181.51,158.67432089193557,545.85,13.0,23.3302193338749,6597.240000000001,29.0,1.1724137931034482,high (p90-p99)
19811,0,339.85,-1,15.0,120.0,6.0,2039.1000000000001,339.85,6.0,26.0,8140.56,310.4,26.0,32.0,10179.66,318.114375,339.85,137.351977519907,582.0,10.0,3.992231867000147,6101.46,32.0,1.0,high (p90-p99)
19812,0,330.7,-1,5.0,112.0,6.0,1984.1999999999998,330.7,6.0,22.0,6937.61,282.555,22.0,28.0,8921.81,318.6360714285714,330.7,146.876915094573,596.79,16.0,3.496426771494809,4953.41,28.0,1.0,high (p90-p99)
19813,1,232.24,-1,19.0,103.0,1.0,232.24,232.24,1.0,28.0,8617.960000000001,320.05,28.0,29.0,8850.2,305.1793103448276,319.13,142.77316541911196,590.03,12.0,37.10799173269032,8385.720000000001,29.0,1.0,high (p90-p99)
19814,0,232.34,-1,25.0,120.0,2.0,464.66,232.33,2.0,25.0,7583.27,296.85,25.0,27.0,8047.93,298.0714814814815,270.36,121.98053749877491,519.84,12.0,16.320040459690958,7118.610000000001,27.0,1.0,high (p90-p99)
19815,0,378.12,-1,13.0,113.0,2.0,756.22,378.11,2.0,24.0,6864.37,277.025,24.0,26.0,7620.59,293.0996153846154,306.81,121.37878906895618,507.29,12.0,9.077212980349634,6108.15,26.0,1.0,high (p90-p99)
19816,0,390.51,-1,17.0,133.0,5.0,1952.55,390.51,5.0,22.0,6830.34,315.105,22.0,27.0,8782.89,325.2922222222222,350.41,131.3181089021656,578.48,13.0,3.4981639394637782,4877.79,27.0,1.0,high (p90-p99)
19817,0,265.15,-1,31.0,137.0,8.0,2121.12,265.14,8.0,28.0,6982.8,240.04000000000002,28.0,36.0,9103.92,252.88666666666666,265.14,92.85619391603034,591.36,14.0,3.292034396922381,4861.68,36.0,1.0,high (p90-p99)
19818,1,212.98,83,38.0,117.0,18.0,2791.21,212.97,14.0,18.0,4366.81,184.92000000000002,18.0,36.0,7158.02,198.8338888888889,212.97,127.29066118315376,543.95,12.0,1.5644863697106275,1575.6000000000004,32.0,1.125,high (p90-p99)
19819,0,267.64,-1,22.0,132.0,4.0,1070.56,267.64,4.0,25.0,6414.06,230.71,25.0,29.0,7484.620000000001,258.0903448275862,267.64,104.71008538827434,580.41,12.0,5.9913129577043795,5343.5,29.0,1.0,high (p90-p99)
19820,0,234.81,-1,42.0,130.0,2.0,469.6,234.8,2.0,21.0,6230.8,219.47,21.0,23.0,6700.400000000001,291.32173913043476,234.8,147.46356501159482,598.92,13.0,13.26831345826235,5761.2,23.0,1.0,high (p90-p99)
19821,1,263.68,134,36.0,145.0,8.0,1606.7800000000002,263.67,7.0,29.0,5811.25,184.24,25.0,37.0,7418.030000000001,200.4872972972973,198.52,123.04345834904224,487.33,15.0,3.6167054606106617,4204.469999999999,32.0,1.15625,high (p90-p99)
19822,0,291.75,-1,44.0,139.0,9.0,2625.75,291.75,9.0,24.0,6697.75,234.63,24.0,33.0,9323.5,282.530303030303,291.75,128.381140955478,575.71,14.0,2.5507950109492525,4072.0,33.0,1.0,high (p90-p99)
19823,0,395.21,-1,56.0,147.0,6.0,2371.2,395.2,6.0,19.0,5362.88,288.17,19.0,25.0,7734.08,309.3632,307.67,109.22674614153198,577.11,12.0,2.2616734143049935,2991.6800000000003,25.0,1.0,high (p90-p99)
19824,0,215.87,-1,20.0,113.0,4.0,863.44,215.86,4.0,29.0,8732.81,269.39,29.0,33.0,9596.25,290.79545454545456,252.35,146.36941067661022,593.28,11.0,10.11397433521727,7869.369999999999,33.0,1.0,high (p90-p99)
19825,0,208.5,-1,19.0,106.0,8.0,1668.0,208.5,8.0,26.0,6226.51,193.89499999999998,26.0,34.0,7894.51,232.1914705882353,208.5,128.21724500219796,591.6,13.0,3.7329196642685853,4558.51,34.0,1.0,high (p90-p99)
19826,0,245.1,-1,3.0,128.0,2.0,490.2,245.1,2.0,28.0,7700.43,231.33,28.0,30.0,8190.63,273.021,238.52,144.2204288066445,548.46,13.0,15.708751529987762,7210.2300000000005,30.0,1.0,high (p90-p99)
19827,1,299.2,38,19.0,116.0,4.0,329.53,10.11,2.0,27.0,6804.03,258.89,23.0,31.0,7133.5599999999995,230.11483870967743,216.44,178.9319779296212,534.32,13.0,20.647680029132403,6474.5,25.0,1.24,high (p90-p99)
19828,0,393.21,-1,20.0,123.0,1.0,393.2,393.2,1.0,24.0,8045.93,378.995,24.0,25.0,8439.130000000001,337.56520000000006,380.82,139.48299018518352,578.84,12.0,20.46269074262462,7652.7300000000005,25.0,1.0,high (p90-p99)
19829,0,245.78,-1,39.0,139.0,9.0,2211.9300000000003,245.77,9.0,21.0,5875.75,247.63,21.0,30.0,8087.68,269.58933333333334,245.77,120.66090127332862,571.36,12.0,2.6563905729385646,3663.8199999999997,30.0,1.0,high (p90-p99)
19830,0,360.36,-1,25.0,131.0,6.0,2162.1000000000004,360.35,6.0,20.0,5705.78,260.33500000000004,20.0,26.0,7867.88,302.6107692307692,295.745,129.00266204766712,581.26,11.0,2.638999121224735,3543.6799999999994,26.0,1.0,high (p90-p99)
19831,1,260.03,23,23.0,136.0,3.0,266.09,3.41,2.0,34.0,7690.51,191.685,27.0,37.0,7956.6,215.04324324324324,191.49,170.6279903776057,557.3,15.0,28.901912886617314,7424.42,28.0,1.3214285714285714,high (p90-p99)
19832,1,386.46,52,14.0,141.0,7.0,793.51,4.43,3.0,21.0,6866.31,276.98,21.0,28.0,7659.820000000001,273.565,265.31,188.77410428379244,594.01,14.0,8.653085657395623,6072.8,24.0,1.1666666666666667,high (p90-p99)
19833,0,300.97,-1,50.0,136.0,6.0,1805.8200000000002,300.97,6.0,19.0,5217.6,292.76,19.0,25.0,7023.42,280.9368,300.97,105.79403246875506,463.16,9.0,2.88932451739376,3411.78,25.0,1.0,high (p90-p99)
19834,0,312.74,-1,50.0,133.0,4.0,1250.92,312.73,4.0,16.0,4340.86,247.865,16.0,20.0,5591.78,279.589,308.4,112.29749905355958,512.61,11.0,3.4701339813896968,3089.9399999999996,20.0,1.0,medium (median-p90)
19835,0,322.67,-1,33.0,134.0,1.0,322.67,322.67,1.0,21.0,6495.97,336.51,21.0,22.0,6818.64,309.9381818181818,329.59000000000003,138.00646301761392,576.85,12.0,20.13193045526389,6173.3,22.0,1.0,high (p90-p99)
19836,1,236.04,70,36.0,136.0,13.0,1053.6,12.92,5.0,25.0,6305.24,220.66,22.0,38.0,7358.84,193.6536842105263,201.505,152.95774032915196,560.47,13.0,5.9844722854973424,5251.639999999999,27.0,1.4074074074074074,high (p90-p99)
19837,0,321.57,-1,50.0,129.0,7.0,2250.99,321.57,7.0,21.0,6096.27,288.55,21.0,28.0,8347.26,298.11642857142857,317.99,123.38068391993241,565.01,10.0,2.708261698186132,3845.2800000000007,28.0,1.0,high (p90-p99)
19838,0,247.74,-1,54.0,143.0,2.0,495.48,247.74,2.0,17.0,4917.24,309.58,17.0,19.0,5412.719999999999,284.88,247.74,104.38436829547058,549.0,11.0,9.92419472027125,4421.76,19.0,1.0,medium (median-p90)
19839,0,260.65,-1,50.0,143.0,2.0,521.28,260.64,2.0,18.0,4869.47,224.73000000000002,18.0,20.0,5390.75,269.5375,233.29000000000002,141.62709315125298,532.16,10.0,9.341371240024555,4348.1900000000005,20.0,1.0,medium (median-p90)
19840,1,261.43,124,9.0,124.0,7.0,833.5,12.31,4.0,36.0,10425.52,268.57000000000005,36.0,43.0,11259.02,261.83767441860465,261.42,141.12573564424588,571.48,10.0,12.508122375524895,9592.02,40.0,1.075,high (p90-p99)
19841,0,270.47,-1,16.0,115.0,6.0,1622.8200000000002,270.47,6.0,35.0,10629.15,280.67,35.0,41.0,12251.97,298.8285365853659,270.47,128.99230119586545,594.66,12.0,6.5498021961770245,9006.33,41.0,1.0,high (p90-p99)
19842,1,306.25,-1,7.0,140.0,13.0,3981.25,306.25,13.0,37.0,8661.74,217.17,33.0,50.0,12642.99,252.8598,293.555,124.21527291959632,580.64,15.0,2.1756332810047097,4680.49,46.0,1.0869565217391304,very high (> p99)
19843,0,246.42,-1,8.0,122.0,3.0,739.23,246.41,3.0,32.0,8920.44,264.86,32.0,35.0,9659.67,275.99057142857146,246.41,129.89963145677143,556.34,16.0,12.067205064729515,8181.210000000001,35.0,1.0,high (p90-p99)
19844,0,202.54,-1,22.0,105.0,16.0,3240.48,202.53,16.0,31.0,9130.59,261.92,31.0,47.0,12371.07,263.21425531914895,202.55,111.27286318549825,582.46,11.0,2.8176659013479486,5890.110000000001,47.0,1.0,very high (> p99)
19845,1,225.58,-1,25.0,139.0,3.0,676.74,225.58,3.0,33.0,9038.210000000001,274.6,33.0,36.0,9714.95,269.8597222222222,266.98,118.01077874465803,536.98,14.0,13.35551319561427,8361.470000000001,36.0,1.0,high (p90-p99)
19846,0,211.86,-1,8.0,148.0,7.0,1483.02,211.86,7.0,28.0,7272.62,248.66,28.0,35.0,8755.64,250.16114285714283,211.86,122.4961408941097,584.01,16.0,4.9039257730846515,5789.6,35.0,1.0,high (p90-p99)
19847,1,336.32,-1,28.0,111.0,1.0,336.32,336.32,1.0,26.0,7480.91,263.815,26.0,27.0,7817.23,289.5270370370371,274.61,142.28743251749836,594.48,11.0,22.243428877259753,7144.59,27.0,1.0,high (p90-p99)
19848,1,271.81,-1,24.0,136.0,2.0,543.6,271.8,2.0,31.0,8760.05,261.79,29.0,33.0,9303.65,281.9287878787879,266.17,151.12580237085544,587.71,13.0,16.11488226637233,8216.449999999999,31.0,1.064516129032258,high (p90-p99)
19849,0,302.56,-1,26.0,149.0,3.0,907.6500000000001,302.55,3.0,32.0,9442.07,300.765,32.0,35.0,10349.72,295.7062857142857,302.55,117.49514438241856,578.48,15.0,10.402765383132262,8534.42,35.0,1.0,high (p90-p99)
19850,1,271.94,-1,38.0,144.0,2.0,543.88,271.94,2.0,23.0,6678.02,253.16,23.0,25.0,7221.900000000001,288.87600000000003,271.94,128.3736386166049,551.75,14.0,12.278480547179527,6134.14,25.0,1.0,high (p90-p99)
19851,0,332.38,-1,27.0,129.0,1.0,332.38,332.38,1.0,21.0,5935.79,309.54,21.0,22.0,6268.17,284.9168181818182,309.81,106.47741506049705,510.7,12.0,17.858445153137975,5603.41,22.0,1.0,high (p90-p99)
19852,0,382.87,-1,44.0,137.0,1.0,382.86,382.86,1.0,28.0,7801.96,218.675,28.0,29.0,8184.82,282.2351724137931,234.71,137.12653529862456,595.57,12.0,20.378101655957792,7419.1,29.0,1.0,high (p90-p99)
19853,0,352.2,-1,53.0,134.0,1.0,352.2,352.2,1.0,23.0,6457.4800000000005,283.8,23.0,24.0,6809.68,283.7366666666667,286.08000000000004,124.9202940197109,567.89,12.0,18.334696195343557,6105.280000000001,24.0,1.0,high (p90-p99)
19854,1,244.34,-1,50.0,140.0,4.0,977.32,244.33,4.0,23.0,5868.1900000000005,225.0,23.0,27.0,6845.51,253.53740740740741,244.33,119.3445008752971,594.01,10.0,6.004369090983506,4890.870000000001,27.0,1.0,high (p90-p99)
19855,0,273.02,-1,37.0,143.0,3.0,819.03,273.01,3.0,26.0,7886.320000000001,296.31,26.0,29.0,8705.35,300.1844827586207,279.85,107.74346886358643,581.22,12.0,9.628853643944668,7067.290000000001,29.0,1.0,high (p90-p99)
19856,0,229.22,-1,11.0,110.0,1.0,229.22,229.22,1.0,27.0,8344.01,316.19,27.0,28.0,8573.23,306.1867857142857,311.305,136.0079603894041,545.78,12.0,36.401753773667224,8114.79,28.0,1.0,high (p90-p99)
19857,1,384.64,-1,7.0,106.0,6.0,2307.84,384.64,6.0,29.0,8901.210000000001,246.02,29.0,35.0,11209.050000000001,320.25857142857143,314.95,152.22263405449073,596.86,15.0,3.8569441555740434,6593.370000000001,35.0,1.0,high (p90-p99)
19858,0,273.5,-1,20.0,144.0,1.0,273.5,273.5,1.0,28.0,6866.23,218.905,28.0,29.0,7139.73,246.19758620689655,219.21,119.53217566398395,537.36,12.0,25.10504570383912,6592.73,29.0,1.0,high (p90-p99)
19859,0,312.78,-1,26.0,121.0,2.0,625.54,312.77,2.0,29.0,8824.79,290.25,29.0,31.0,9450.330000000002,304.8493548387097,306.7,131.04322169766442,577.04,14.0,14.107475141477765,8199.25,31.0,1.0,high (p90-p99)
19860,1,202.61,119,18.0,131.0,17.0,2650.9300000000003,202.61,14.0,27.0,7857.84,282.32,27.0,44.0,10508.77,238.83568181818183,202.61,139.8887098258241,586.01,14.0,2.9641823812775137,5206.91,41.0,1.0731707317073171,very high (> p99)
19861,0,334.19,-1,19.0,119.0,7.0,2339.33,334.19,7.0,30.0,7727.4400000000005,200.485,30.0,37.0,10066.77,272.0748648648649,253.21,133.5174114451333,576.39,13.0,3.3032705945719503,5388.110000000001,37.0,1.0,high (p90-p99)
19862,1,359.6,-1,38.0,126.0,8.0,2876.8,359.6,8.0,25.0,6685.93,245.66,25.0,33.0,9562.73,289.77969696969694,305.17,129.04137576483097,597.55,11.0,2.324085789766407,3809.13,33.0,1.0,high (p90-p99)
19863,1,298.99,-1,22.0,136.0,1.0,298.98,298.98,1.0,30.0,8399.85,274.26,30.0,31.0,8698.83,280.6074193548387,286.01,116.00810537681528,564.54,15.0,28.095023078466788,8100.870000000001,31.0,1.0,high (p90-p99)
19864,1,309.28,125,12.0,136.0,8.0,1556.9499999999998,309.27,6.0,27.0,8639.06,304.01,27.0,35.0,10196.009999999998,291.3145714285714,309.27,155.58276731171017,599.32,14.0,5.548707408715758,7082.11,33.0,1.0606060606060606,high (p90-p99)
19865,0,232.19,-1,24.0,140.0,1.0,232.19,232.19,1.0,25.0,7414.79,260.82,25.0,26.0,7646.98,294.1146153846154,259.35,151.95859018116138,594.94,14.0,31.934148757483097,7182.6,26.0,1.0,high (p90-p99)
19866,0,375.87,-1,41.0,139.0,5.0,1879.3000000000002,375.86,5.0,20.0,4149.42,184.3,20.0,25.0,6028.72,241.14880000000002,215.71,106.85942113824122,397.73,12.0,2.207960410791252,2270.12,25.0,1.0,high (p90-p99)
19867,1,265.33,115,32.0,135.0,20.0,4260.11,265.32,17.0,24.0,6611.0,239.865,24.0,44.0,10871.11,247.07068181818184,265.32,123.64373796005043,590.71,14.0,1.551837863341557,2350.8900000000003,41.0,1.0731707317073171,very high (> p99)
19868,1,341.22,97,52.0,142.0,7.0,738.5400000000001,11.22,3.0,23.0,6960.570000000001,260.92,23.0,30.0,7699.110000000001,256.637,251.745,177.0406272904028,584.9,11.0,9.424770493135105,6222.030000000001,26.0,1.1538461538461537,high (p90-p99)
19869,1,212.93,-1,31.0,142.0,4.0,851.68,212.92,4.0,28.0,7332.01,242.215,28.0,32.0,8183.6900000000005,255.74031250000002,219.54000000000002,115.15416097658729,540.69,15.0,8.608878921660718,6480.33,32.0,1.0,high (p90-p99)
19870,1,218.63,123,50.0,137.0,10.0,1385.46,218.63,7.0,23.0,6327.12,276.07,22.0,33.0,7712.58,233.71454545454546,218.63,149.79938294872306,585.65,11.0,4.566800918106622,4941.66,29.0,1.1379310344827587,high (p90-p99)
19871,0,213.57,-1,47.0,147.0,18.0,3844.2599999999998,213.57,18.0,26.0,8230.23,316.635,26.0,44.0,12074.49,274.4202272727273,213.57,113.72615022119228,557.86,15.0,2.1409139860467294,4385.969999999999,44.0,1.0,very high (> p99)
19872,0,315.26,-1,12.0,146.0,3.0,945.78,315.26,3.0,32.0,9866.99,303.66999999999996,32.0,35.0,10812.77,308.9362857142857,315.26,160.01699363956746,586.34,13.0,10.432648184567235,8921.21,35.0,1.0,high (p90-p99)
19873,1,393.06,114,8.0,122.0,9.0,1628.3,11.22,5.0,45.0,11157.79,231.0,36.0,54.0,12786.09,236.77944444444444,230.0,174.98249878435732,575.4,16.0,6.852416630841983,9529.490000000002,41.0,1.3170731707317074,very high (> p99)
19874,0,340.81,-1,7.0,93.0,1.0,340.8,340.8,1.0,34.0,10446.34,328.245,34.0,35.0,10787.14,308.204,330.32,167.0189879166614,585.33,13.0,30.652406103286385,10105.54,35.0,1.0,high (p90-p99)
19875,0,257.41,-1,19.0,108.0,1.0,257.41,257.41,1.0,28.0,7808.81,206.925,28.0,29.0,8066.22,278.1455172413793,208.05,148.85609711074767,592.63,11.0,30.336078629423874,7551.400000000001,29.0,1.0,high (p90-p99)
19876,0,231.94,-1,17.0,91.0,4.0,927.76,231.94,4.0,31.0,7743.43,230.78,31.0,35.0,8671.19,247.74828571428574,231.94,122.31012618570479,569.21,11.0,8.346371906527551,6815.67,35.0,1.0,high (p90-p99)
19877,0,257.37,-1,7.0,123.0,1.0,257.36,257.36,1.0,34.0,9521.94,242.45,34.0,35.0,9779.300000000001,279.4085714285714,257.36,144.30102301098495,552.03,15.0,36.99852346907056,9264.58,35.0,1.0,high (p90-p99)
19878,0,211.57,-1,22.0,146.0,3.0,634.71,211.57,3.0,27.0,7752.95,239.28,27.0,30.0,8387.66,279.58866666666665,229.935,129.8405927635707,599.57,14.0,12.214948559184508,7118.24,30.0,1.0,high (p90-p99)
19879,0,332.57,-1,22.0,136.0,1.0,332.57,332.57,1.0,33.0,9486.02,271.69,33.0,34.0,9818.59,288.78205882352944,275.1,128.67351041885655,533.01,14.0,28.523378536849386,9153.45,34.0,1.0,high (p90-p99)
19880,0,225.06,-1,18.0,124.0,1.0,225.05,225.05,1.0,33.0,9296.78,222.5,33.0,34.0,9521.83,280.0538235294118,223.775,144.01112972592642,589.13,12.0,41.30984225727616,9071.730000000001,34.0,1.0,high (p90-p99)
19881,1,321.88,-1,27.0,145.0,3.0,965.64,321.88,3.0,35.0,8538.99,190.96,33.0,38.0,9504.63,250.1218421052632,198.52499999999998,145.95271488739573,599.38,16.0,8.842829625947559,7573.349999999999,36.0,1.0555555555555556,high (p90-p99)
19882,0,223.59,-1,37.0,129.0,3.0,670.74,223.58,3.0,34.0,9098.72,194.915,34.0,37.0,9769.46,264.03945945945947,223.58,133.64304034641324,527.55,13.0,13.5651966484778,8427.98,37.0,1.0,high (p90-p99)
19883,0,393.29,-1,12.0,140.0,2.0,786.58,393.29,2.0,32.0,8547.57,226.135,32.0,34.0,9334.15,274.53382352941173,229.58,142.269730655172,548.76,14.0,10.866752269317805,7760.99,34.0,1.0,high (p90-p99)
19884,1,223.22,136,44.0,138.0,6.0,463.48,4.3100000000000005,3.0,24.0,7636.16,287.57000000000005,24.0,30.0,8099.639999999999,269.988,224.565,178.13771076294339,587.46,12.0,16.47570553206179,7172.68,27.0,1.1111111111111112,high (p90-p99)
19885,0,337.24,-1,38.0,146.0,1.0,337.23,337.23,1.0,27.0,7770.5,288.33,27.0,28.0,8107.73,289.56178571428575,296.06,135.20247146145562,568.73,16.0,23.04213741363461,7433.27,28.0,1.0,high (p90-p99)
19886,0,334.99,-1,53.0,145.0,2.0,669.96,334.98,2.0,30.0,8414.1,256.265,30.0,32.0,9084.060000000001,283.876875,263.745,132.10967255832458,590.78,12.0,12.559108006448145,7744.14,32.0,1.0,high (p90-p99)
19887,0,334.89,-1,52.0,141.0,3.0,1004.67,334.89,3.0,26.0,7064.68,228.12,26.0,29.0,8069.35,278.25344827586207,240.25,143.57491877751647,596.59,10.0,7.031841301123753,6060.01,29.0,1.0,high (p90-p99)
19888,0,271.25,-1,13.0,122.0,6.0,1627.5,271.25,6.0,26.0,7981.51,305.71500000000003,26.0,32.0,9609.01,300.2815625,271.25,140.20054360276959,593.65,14.0,4.904153609831029,6354.01,32.0,1.0,high (p90-p99)
19889,1,328.4,-1,20.0,144.0,6.0,1970.34,328.39,6.0,45.0,9479.71,200.97,33.0,51.0,11450.05,224.51078431372548,224.86,161.45575629060906,575.25,15.0,4.8112051727113085,7509.369999999999,39.0,1.3076923076923077,very high (> p99)
19890,0,237.86,-1,14.0,102.0,1.0,237.86,237.86,1.0,26.0,6698.06,200.92000000000002,26.0,27.0,6935.92,256.8859259259259,213.52,144.67083532731118,565.76,13.0,28.159673757672582,6460.200000000001,27.0,1.0,high (p90-p99)
19891,1,283.15,-1,19.0,123.0,6.0,1698.84,283.14,6.0,30.0,7292.12,193.965,30.0,36.0,8990.96,249.74888888888893,249.34500000000003,123.92925764962565,559.66,14.0,4.292411292411293,5593.28,36.0,1.0,high (p90-p99)
19892,0,323.54,-1,17.0,125.0,5.0,1617.7,323.54,5.0,30.0,9381.29,312.665,30.0,35.0,10998.990000000002,314.25685714285714,323.54,114.19148329660571,551.75,15.0,5.799153118625209,7763.590000000001,35.0,1.0,high (p90-p99)
19893,0,364.86,-1,11.0,108.0,4.0,1459.4,364.85,4.0,26.0,7917.07,270.405,26.0,30.0,9376.47,312.549,297.58,135.5600313476119,578.91,12.0,5.424880087707276,6457.67,30.0,1.0,high (p90-p99)
19894,0,355.47,-1,24.0,129.0,3.0,1066.41,355.47,3.0,26.0,7684.3,259.23,26.0,29.0,8750.710000000001,301.7486206896552,320.45,143.89410599773257,576.25,13.0,7.205765137236147,6617.89,29.0,1.0,high (p90-p99)
19895,1,344.31,68,22.0,141.0,13.0,2773.06,344.3,8.0,31.0,8402.9,232.07,31.0,44.0,11175.96,253.99909090909094,237.55,149.93062400026162,569.05,15.0,3.0301904755035953,5629.84,38.0,1.1578947368421053,very high (> p99)
19896,1,360.32,26,25.0,141.0,10.0,744.4300000000001,2.935,4.0,27.0,7915.39,301.73,27.0,37.0,8659.82,234.04918918918918,269.79,172.12737316008455,581.47,15.0,10.632819741278562,7170.96,30.0,1.2333333333333334,high (p90-p99)
19897,1,211.57,57,47.0,123.0,13.0,1787.4099999999999,211.57,9.0,40.0,7732.04,152.85,31.0,53.0,9519.45,179.61226415094342,157.91,140.44753508039807,529.39,12.0,4.325834587475733,5944.63,40.0,1.325,very high (> p99)
